Height,Angle,Radius,Thickness
135.000000,240.000000,33.000054,0.124000
135.000000,245.000000,33.000054,0.124667
135.000000,250.000000,33.000054,0.125333
135.000000,255.000000,33.000054,0.126000
135.000000,260.000000,33.000054,0.126667
135.000000,265.000000,33.000054,0.127333
135.000000,270.000000,33.000054,0.128000
135.000000,275.000000,33.000054,0.126000
135.000000,280.000000,33.000054,0.124000
135.000000,285.000000,33.000054,0.122000
135.000000,290.000000,33.000054,0.120000
135.000000,295.000000,33.000054,0.118000
135.000000,300.000000,33.000054,0.116000
135.000000,305.000000,33.000054,0.114000
135.000000,310.000000,33.000054,0.112000
135.000000,315.000000,33.000054,0.110000
135.000000,320.000000,33.000054,0.109111
135.000000,325.000000,33.000054,0.108222
135.000000,330.000000,33.000054,0.107333
135.000000,335.000000,33.000054,0.106444
135.000000,340.000000,33.000054,0.105556
135.000000,345.000000,33.000054,0.104667
135.000000,350.000000,33.000054,0.103778
135.000000,355.000000,33.000054,0.102889
130.000000,0.000000,32.481105,0.096000
130.000000,5.000000,32.481105,0.096111
130.000000,10.000000,32.481105,0.096222
130.000000,15.000000,32.481105,0.096333
130.000000,20.000000,32.481105,0.096444
130.000000,25.000000,32.481105,0.096556
130.000000,30.000000,32.481105,0.096667
130.000000,35.000000,32.481105,0.096778
130.000000,40.000000,32.481105,0.096889
130.000000,45.000000,32.481105,0.097000
130.000000,50.000000,32.481105,0.096333
130.000000,55.000000,32.481105,0.095667
130.000000,60.000000,32.481105,0.095000
130.000000,65.000000,32.481105,0.094333
130.000000,70.000000,32.481105,0.093667
130.000000,75.000000,32.481105,0.093000
130.000000,80.000000,32.481105,0.092333
130.000000,85.000000,32.481105,0.091667
130.000000,90.000000,32.481105,0.091000
130.000000,95.000000,32.481105,0.091333
130.000000,100.000000,32.481105,0.091667
130.000000,105.000000,32.481105,0.092000
130.000000,110.000000,32.481105,0.092333
130.000000,115.000000,32.481105,0.092667
130.000000,120.000000,32.481105,0.093000
130.000000,125.000000,32.481105,0.093333
130.000000,130.000000,32.481105,0.093667
130.000000,135.000000,32.481105,0.094000
130.000000,140.000000,32.481105,0.094889
130.000000,145.000000,32.481105,0.095778
130.000000,150.000000,32.481105,0.096667
130.000000,155.000000,32.481105,0.097556
130.000000,160.000000,32.481105,0.098444
130.000000,165.000000,32.481105,0.099333
130.000000,170.000000,32.481105,0.100222
130.000000,175.000000,32.481105,0.101111
130.000000,180.000000,32.481105,0.102000
130.000000,185.000000,32.481105,0.103556
130.000000,190.000000,32.481105,0.105111
130.000000,195.000000,32.481105,0.106667
130.000000,200.000000,32.481105,0.108222
130.000000,205.000000,32.481105,0.109778
130.000000,210.000000,32.481105,0.111333
130.000000,215.000000,32.481105,0.112889
130.000000,220.000000,32.481105,0.114444
130.000000,225.000000,32.481105,0.116000
130.000000,230.000000,32.481105,0.117000
130.000000,235.000000,32.481105,0.118000
130.000000,240.000000,32.481105,0.119000
130.000000,245.000000,32.481105,0.120000
130.000000,250.000000,32.481105,0.121000
130.000000,255.000000,32.481105,0.122000
130.000000,260.000000,32.481105,0.123000
130.000000,265.000000,32.481105,0.124000
130.000000,270.000000,32.481105,0.125000
130.000000,275.000000,32.481105,0.122667
130.000000,280.000000,32.481105,0.120333
130.000000,285.000000,32.481105,0.118000
130.000000,290.000000,32.481105,0.115667
130.000000,295.000000,32.481105,0.113333
130.000000,300.000000,32.481105,0.111000
130.000000,305.000000,32.481105,0.108667
130.000000,310.000000,32.481105,0.106333
130.000000,315.000000,32.481105,0.104000
130.000000,320.000000,32.481105,0.103111
130.000000,325.000000,32.481105,0.102222
130.000000,330.000000,32.481105,0.101333
130.000000,335.000000,32.481105,0.100444
130.000000,340.000000,32.481105,0.099556
130.000000,345.000000,32.481105,0.098667
130.000000,350.000000,32.481105,0.097778
130.000000,355.000000,32.481105,0.096889
125.000000,0.000000,32.437041,0.088000
125.000000,5.000000,32.437041,0.088222
125.000000,10.000000,32.437041,0.088444
125.000000,15.000000,32.437041,0.088667
125.000000,20.000000,32.437041,0.088889
125.000000,25.000000,32.437041,0.089111
125.000000,30.000000,32.437041,0.089333
125.000000,35.000000,32.437041,0.089556
125.000000,40.000000,32.437041,0.089778
125.000000,45.000000,32.437041,0.090000
125.000000,50.000000,32.437041,0.089889
125.000000,55.000000,32.437041,0.089778
125.000000,60.000000,32.437041,0.089667
125.000000,65.000000,32.437041,0.089556
125.000000,70.000000,32.437041,0.089444
125.000000,75.000000,32.437041,0.089333
125.000000,80.000000,32.437041,0.089222
125.000000,85.000000,32.437041,0.089111
125.000000,90.000000,32.437041,0.089000
125.000000,95.000000,32.437041,0.089111
125.000000,100.000000,32.437041,0.089222
125.000000,105.000000,32.437041,0.089333
125.000000,110.000000,32.437041,0.089444
125.000000,115.000000,32.437041,0.089556
125.000000,120.000000,32.437041,0.089667
125.000000,125.000000,32.437041,0.089778
125.000000,130.000000,32.437041,0.089889
125.000000,135.000000,32.437041,0.090000
125.000000,140.000000,32.437041,0.090889
125.000000,145.000000,32.437041,0.091778
125.000000,150.000000,32.437041,0.092667
125.000000,155.000000,32.437041,0.093556
125.000000,160.000000,32.437041,0.094444
125.000000,165.000000,32.437041,0.095333
125.000000,170.000000,32.437041,0.096222
125.000000,175.000000,32.437041,0.097111
125.000000,180.000000,32.437041,0.098000
125.000000,185.000000,32.437041,0.098889
125.000000,190.000000,32.437041,0.099778
125.000000,195.000000,32.437041,0.100667
125.000000,200.000000,32.437041,0.101556
125.000000,205.000000,32.437041,0.102444
125.000000,210.000000,32.437041,0.103333
125.000000,215.000000,32.437041,0.104222
125.000000,220.000000,32.437041,0.105111
125.000000,225.000000,32.437041,0.106000
125.000000,230.000000,32.437041,0.106889
125.000000,235.000000,32.437041,0.107778
125.000000,240.000000,32.437041,0.108667
125.000000,245.000000,32.437041,0.109556
125.000000,250.000000,32.437041,0.110444
125.000000,255.000000,32.437041,0.111333
125.000000,260.000000,32.437041,0.112222
125.000000,265.000000,32.437041,0.113111
125.000000,270.000000,32.437041,0.114000
125.000000,275.000000,32.437041,0.112000
125.000000,280.000000,32.437041,0.110000
125.000000,285.000000,32.437041,0.108000
125.000000,290.000000,32.437041,0.106000
125.000000,295.000000,32.437041,0.104000
125.000000,300.000000,32.437041,0.102000
125.000000,305.000000,32.437041,0.100000
125.000000,310.000000,32.437041,0.098000
125.000000,315.000000,32.437041,0.096000
125.000000,320.000000,32.437041,0.095111
125.000000,325.000000,32.437041,0.094222
125.000000,330.000000,32.437041,0.093333
125.000000,335.000000,32.437041,0.092444
125.000000,340.000000,32.437041,0.091556
125.000000,345.000000,32.437041,0.090667
125.000000,350.000000,32.437041,0.089778
125.000000,355.000000,32.437041,0.088889
120.000000,0.000000,31.147971,0.089000
120.000000,5.000000,31.147971,0.089111
120.000000,10.000000,31.147971,0.089222
120.000000,15.000000,31.147971,0.089333
120.000000,20.000000,31.147971,0.089444
120.000000,25.000000,31.147971,0.089556
120.000000,30.000000,31.147971,0.089667
120.000000,35.000000,31.147971,0.089778
120.000000,40.000000,31.147971,0.089889
120.000000,45.000000,31.147971,0.090000
120.000000,50.000000,31.147971,0.089556
120.000000,55.000000,31.147971,0.089111
120.000000,60.000000,31.147971,0.088667
120.000000,65.000000,31.147971,0.088222
120.000000,70.000000,31.147971,0.087778
120.000000,75.000000,31.147971,0.087333
120.000000,80.000000,31.147971,0.086889
120.000000,85.000000,31.147971,0.086444
120.000000,90.000000,31.147971,0.086000
120.000000,95.000000,31.147971,0.086111
120.000000,100.000000,31.147971,0.086222
120.000000,105.000000,31.147971,0.086333
120.000000,110.000000,31.147971,0.086444
120.000000,115.000000,31.147971,0.086556
120.000000,120.000000,31.147971,0.086667
120.000000,125.000000,31.147971,0.086778
120.000000,130.000000,31.147971,0.086889
120.000000,135.000000,31.147971,0.087000
120.000000,140.000000,31.147971,0.088000
120.000000,145.000000,31.147971,0.089000
120.000000,150.000000,31.147971,0.090000
120.000000,155.000000,31.147971,0.091000
120.000000,160.000000,31.147971,0.092000
120.000000,165.000000,31.147971,0.093000
120.000000,170.000000,31.147971,0.094000
120.000000,175.000000,31.147971,0.095000
120.000000,180.000000,31.147971,0.096000
120.000000,185.000000,31.147971,0.097556
120.000000,190.000000,31.147971,0.099111
120.000000,195.000000,31.147971,0.100667
120.000000,200.000000,31.147971,0.102222
120.000000,205.000000,31.147971,0.103778
120.000000,210.000000,31.147971,0.105333
120.000000,215.000000,31.147971,0.106889
120.000000,220.000000,31.147971,0.108444
120.000000,225.000000,31.147971,0.110000
120.000000,230.000000,31.147971,0.110889
120.000000,235.000000,31.147971,0.111778
120.000000,240.000000,31.147971,0.112667
120.000000,245.000000,31.147971,0.113556
120.000000,250.000000,31.147971,0.114444
120.000000,255.000000,31.147971,0.115333
120.000000,260.000000,31.147971,0.116222
120.000000,265.000000,31.147971,0.117111
120.000000,270.000000,31.147971,0.118000
120.000000,275.000000,31.147971,0.115778
120.000000,280.000000,31.147971,0.113556
120.000000,285.000000,31.147971,0.111333
120.000000,290.000000,31.147971,0.109111
120.000000,295.000000,31.147971,0.106889
120.000000,300.000000,31.147971,0.104667
120.000000,305.000000,31.147971,0.102444
120.000000,310.000000,31.147971,0.100222
120.000000,315.000000,31.147971,0.098000
120.000000,320.000000,31.147971,0.097000
120.000000,325.000000,31.147971,0.096000
120.000000,330.000000,31.147971,0.095000
120.000000,335.000000,31.147971,0.094000
120.000000,340.000000,31.147971,0.093000
120.000000,345.000000,31.147971,0.092000
120.000000,350.000000,31.147971,0.091000
120.000000,355.000000,31.147971,0.090000
115.000000,0.000000,32.423328,0.090000
115.000000,5.000000,32.423328,0.089778
115.000000,10.000000,32.423328,0.089556
115.000000,15.000000,32.423328,0.089333
115.000000,20.000000,32.423328,0.089111
115.000000,25.000000,32.423328,0.088889
115.000000,30.000000,32.423328,0.088667
115.000000,35.000000,32.423328,0.088444
115.000000,40.000000,32.423328,0.088222
115.000000,45.000000,32.423328,0.088000
115.000000,50.000000,32.423328,0.087778
115.000000,55.000000,32.423328,0.087556
115.000000,60.000000,32.423328,0.087333
115.000000,65.000000,32.423328,0.087111
115.000000,70.000000,32.423328,0.086889
115.000000,75.000000,32.423328,0.086667
115.000000,80.000000,32.423328,0.086444
115.000000,85.000000,32.423328,0.086222
115.000000,90.000000,32.423328,0.086000
115.000000,95.000000,32.423328,0.086222
115.000000,100.000000,32.423328,0.086444
115.000000,105.000000,32.423328,0.086667
115.000000,110.000000,32.423328,0.086889
115.000000,115.000000,32.423328,0.087111
115.000000,120.000000,32.423328,0.087333
115.000000,125.000000,32.423328,0.087556
115.000000,130.000000,32.423328,0.087778
115.000000,135.000000,32.423328,0.088000
115.000000,140.000000,32.423328,0.089222
115.000000,145.000000,32.423328,0.090444
115.000000,150.000000,32.423328,0.091667
115.000000,155.000000,32.423328,0.092889
115.000000,160.000000,32.423328,0.094111
115.000000,165.000000,32.423328,0.095333
115.000000,170.000000,32.423328,0.096556
115.000000,175.000000,32.423328,0.097778
115.000000,180.000000,32.423328,0.099000
115.000000,185.000000,32.423328,0.099222
115.000000,190.000000,32.423328,0.099444
115.000000,195.000000,32.423328,0.099667
115.000000,200.000000,32.423328,0.099889
115.000000,205.000000,32.423328,0.100111
115.000000,210.000000,32.423328,0.100333
115.000000,215.000000,32.423328,0.100556
115.000000,220.000000,32.423328,0.100778
115.000000,225.000000,32.423328,0.101000
115.000000,230.000000,32.423328,0.102000
115.000000,235.000000,32.423328,0.103000
115.000000,240.000000,32.423328,0.104000
115.000000,245.000000,32.423328,0.105000
115.000000,250.000000,32.423328,0.106000
115.000000,255.000000,32.423328,0.107000
115.000000,260.000000,32.423328,0.108000
115.000000,265.000000,32.423328,0.109000
115.000000,270.000000,32.423328,0.110000
115.000000,275.000000,32.423328,0.108222
115.000000,280.000000,32.423328,0.106444
115.000000,285.000000,32.423328,0.104667
115.000000,290.000000,32.423328,0.102889
115.000000,295.000000,32.423328,0.101111
115.000000,300.000000,32.423328,0.099333
115.000000,305.000000,32.423328,0.097556
115.000000,310.000000,32.423328,0.095778
115.000000,315.000000,32.423328,0.094000
115.000000,320.000000,32.423328,0.093556
115.000000,325.000000,32.423328,0.093111
115.000000,330.000000,32.423328,0.092667
115.000000,335.000000,32.423328,0.092222
115.000000,340.000000,32.423328,0.091778
115.000000,345.000000,32.423328,0.091333
115.000000,350.000000,32.423328,0.090889
115.000000,355.000000,32.423328,0.090444
110.000000,0.000000,32.163789,0.076000
110.000000,5.000000,32.163789,0.075556
110.000000,10.000000,32.163789,0.075111
110.000000,15.000000,32.163789,0.074667
110.000000,20.000000,32.163789,0.074222
110.000000,25.000000,32.163789,0.073778
110.000000,30.000000,32.163789,0.073333
110.000000,35.000000,32.163789,0.072889
110.000000,40.000000,32.163789,0.072444
110.000000,45.000000,32.163789,0.072000
110.000000,50.000000,32.163789,0.072000
110.000000,55.000000,32.163789,0.072000
110.000000,60.000000,32.163789,0.072000
110.000000,65.000000,32.163789,0.072000
110.000000,70.000000,32.163789,0.072000
110.000000,75.000000,32.163789,0.072000
110.000000,80.000000,32.163789,0.072000
110.000000,85.000000,32.163789,0.072000
110.000000,90.000000,32.163789,0.072000
110.000000,95.000000,32.163789,0.072333
110.000000,100.000000,32.163789,0.072667
110.000000,105.000000,32.163789,0.073000
110.000000,110.000000,32.163789,0.073333
110.000000,115.000000,32.163789,0.073667
110.000000,120.000000,32.163789,0.074000
110.000000,125.000000,32.163789,0.074333
110.000000,130.000000,32.163789,0.074667
110.000000,135.000000,32.163789,0.075000
110.000000,140.000000,32.163789,0.075667
110.000000,145.000000,32.163789,0.076333
110.000000,150.000000,32.163789,0.077000
110.000000,155.000000,32.163789,0.077667
110.000000,160.000000,32.163789,0.078333
110.000000,165.000000,32.163789,0.079000
110.000000,170.000000,32.163789,0.079667
110.000000,175.000000,32.163789,0.080333
110.000000,180.000000,32.163789,0.081000
110.000000,185.000000,32.163789,0.081889
110.000000,190.000000,32.163789,0.082778
110.000000,195.000000,32.163789,0.083667
110.000000,200.000000,32.163789,0.084556
110.000000,205.000000,32.163789,0.085444
110.000000,210.000000,32.163789,0.086333
110.000000,215.000000,32.163789,0.087222
110.000000,220.000000,32.163789,0.088111
110.000000,225.000000,32.163789,0.089000
110.000000,230.000000,32.163789,0.089889
110.000000,235.000000,32.163789,0.090778
110.000000,240.000000,32.163789,0.091667
110.000000,245.000000,32.163789,0.092556
110.000000,250.000000,32.163789,0.093444
110.000000,255.000000,32.163789,0.094333
110.000000,260.000000,32.163789,0.095222
110.000000,265.000000,32.163789,0.096111
110.000000,270.000000,32.163789,0.097000
110.000000,275.000000,32.163789,0.095111
110.000000,280.000000,32.163789,0.093222
110.000000,285.000000,32.163789,0.091333
110.000000,290.000000,32.163789,0.089444
110.000000,295.000000,32.163789,0.087556
110.000000,300.000000,32.163789,0.085667
110.000000,305.000000,32.163789,0.083778
110.000000,310.000000,32.163789,0.081889
110.000000,315.000000,32.163789,0.080000
110.000000,320.000000,32.163789,0.079556
110.000000,325.000000,32.163789,0.079111
110.000000,330.000000,32.163789,0.078667
110.000000,335.000000,32.163789,0.078222
110.000000,340.000000,32.163789,0.077778
110.000000,345.000000,32.163789,0.077333
110.000000,350.000000,32.163789,0.076889
110.000000,355.000000,32.163789,0.076444
105.000000,0.000000,32.191003,0.079000
105.000000,5.000000,32.191003,0.078667
105.000000,10.000000,32.191003,0.078333
105.000000,15.000000,32.191003,0.078000
105.000000,20.000000,32.191003,0.077667
105.000000,25.000000,32.191003,0.077333
105.000000,30.000000,32.191003,0.077000
105.000000,35.000000,32.191003,0.076667
105.000000,40.000000,32.191003,0.076333
105.000000,45.000000,32.191003,0.076000
105.000000,50.000000,32.191003,0.075667
105.000000,55.000000,32.191003,0.075333
105.000000,60.000000,32.191003,0.075000
105.000000,65.000000,32.191003,0.074667
105.000000,70.000000,32.191003,0.074333
105.000000,75.000000,32.191003,0.074000
105.000000,80.000000,32.191003,0.073667
105.000000,85.000000,32.191003,0.073333
105.000000,90.000000,32.191003,0.073000
105.000000,95.000000,32.191003,0.073222
105.000000,100.000000,32.191003,0.073444
105.000000,105.000000,32.191003,0.073667
105.000000,110.000000,32.191003,0.073889
105.000000,115.000000,32.191003,0.074111
105.000000,120.000000,32.191003,0.074333
105.000000,125.000000,32.191003,0.074556
105.000000,130.000000,32.191003,0.074778
105.000000,135.000000,32.191003,0.075000
105.000000,140.000000,32.191003,0.076111
105.000000,145.000000,32.191003,0.077222
105.000000,150.000000,32.191003,0.078333
105.000000,155.000000,32.191003,0.079444
105.000000,160.000000,32.191003,0.080556
105.000000,165.000000,32.191003,0.081667
105.000000,170.000000,32.191003,0.082778
105.000000,175.000000,32.191003,0.083889
105.000000,180.000000,32.191003,0.085000
105.000000,185.000000,32.191003,0.086111
105.000000,190.000000,32.191003,0.087222
105.000000,195.000000,32.191003,0.088333
105.000000,200.000000,32.191003,0.089444
105.000000,205.000000,32.191003,0.090556
105.000000,210.000000,32.191003,0.091667
105.000000,215.000000,32.191003,0.092778
105.000000,220.000000,32.191003,0.093889
105.000000,225.000000,32.191003,0.095000
105.000000,230.000000,32.191003,0.095333
105.000000,235.000000,32.191003,0.095667
105.000000,240.000000,32.191003,0.096000
105.000000,245.000000,32.191003,0.096333
105.000000,250.000000,32.191003,0.096667
105.000000,255.000000,32.191003,0.097000
105.000000,260.000000,32.191003,0.097333
105.000000,265.000000,32.191003,0.097667
105.000000,270.000000,32.191003,0.098000
105.000000,275.000000,32.191003,0.096556
105.000000,280.000000,32.191003,0.095111
105.000000,285.000000,32.191003,0.093667
105.000000,290.000000,32.191003,0.092222
105.000000,295.000000,32.191003,0.090778
105.000000,300.000000,32.191003,0.089333
105.000000,305.000000,32.191003,0.087889
105.000000,310.000000,32.191003,0.086444
105.000000,315.000000,32.191003,0.085000
105.000000,320.000000,32.191003,0.084333
105.000000,325.000000,32.191003,0.083667
105.000000,330.000000,32.191003,0.083000
105.000000,335.000000,32.191003,0.082333
105.000000,340.000000,32.191003,0.081667
105.000000,345.000000,32.191003,0.081000
105.000000,350.000000,32.191003,0.080333
105.000000,355.000000,32.191003,0.079667
100.000000,0.000000,32.408720,0.084000
100.000000,5.000000,32.408720,0.083778
100.000000,10.000000,32.408720,0.083556
100.000000,15.000000,32.408720,0.083333
100.000000,20.000000,32.408720,0.083111
100.000000,25.000000,32.408720,0.082889
100.000000,30.000000,32.408720,0.082667
100.000000,35.000000,32.408720,0.082444
100.000000,40.000000,32.408720,0.082222
100.000000,45.000000,32.408720,0.082000
100.000000,50.000000,32.408720,0.082111
100.000000,55.000000,32.408720,0.082222
100.000000,60.000000,32.408720,0.082333
100.000000,65.000000,32.408720,0.082444
100.000000,70.000000,32.408720,0.082556
100.000000,75.000000,32.408720,0.082667
100.000000,80.000000,32.408720,0.082778
100.000000,85.000000,32.408720,0.082889
100.000000,90.000000,32.408720,0.083000
100.000000,95.000000,32.408720,0.083000
100.000000,100.000000,32.408720,0.083000
100.000000,105.000000,32.408720,0.083000
100.000000,110.000000,32.408720,0.083000
100.000000,115.000000,32.408720,0.083000
100.000000,120.000000,32.408720,0.083000
100.000000,125.000000,32.408720,0.083000
100.000000,130.000000,32.408720,0.083000
100.000000,135.000000,32.408720,0.083000
100.000000,140.000000,32.408720,0.084222
100.000000,145.000000,32.408720,0.085444
100.000000,150.000000,32.408720,0.086667
100.000000,155.000000,32.408720,0.087889
100.000000,160.000000,32.408720,0.089111
100.000000,165.000000,32.408720,0.090333
100.000000,170.000000,32.408720,0.091556
100.000000,175.000000,32.408720,0.092778
100.000000,180.000000,32.408720,0.094000
100.000000,185.000000,32.408720,0.094889
100.000000,190.000000,32.408720,0.095778
100.000000,195.000000,32.408720,0.096667
100.000000,200.000000,32.408720,0.097556
100.000000,205.000000,32.408720,0.098444
100.000000,210.000000,32.408720,0.099333
100.000000,215.000000,32.408720,0.100222
100.000000,220.000000,32.408720,0.101111
100.000000,225.000000,32.408720,0.102000
100.000000,230.000000,32.408720,0.102111
100.000000,235.000000,32.408720,0.102222
100.000000,240.000000,32.408720,0.102333
100.000000,245.000000,32.408720,0.102444
100.000000,250.000000,32.408720,0.102556
100.000000,255.000000,32.408720,0.102667
100.000000,260.000000,32.408720,0.102778
100.000000,265.000000,32.408720,0.102889
100.000000,270.000000,32.408720,0.103000
100.000000,275.000000,32.408720,0.102444
100.000000,280.000000,32.408720,0.101889
100.000000,285.000000,32.408720,0.101333
100.000000,290.000000,32.408720,0.100778
100.000000,295.000000,32.408720,0.100222
100.000000,300.000000,32.408720,0.099667
100.000000,305.000000,32.408720,0.099111
100.000000,310.000000,32.408720,0.098556
100.000000,315.000000,32.408720,0.098000
100.000000,320.000000,32.408720,0.096444
100.000000,325.000000,32.408720,0.094889
100.000000,330.000000,32.408720,0.093333
100.000000,335.000000,32.408720,0.091778
100.000000,340.000000,32.408720,0.090222
100.000000,345.000000,32.408720,0.088667
100.000000,350.000000,32.408720,0.087111
100.000000,355.000000,32.408720,0.085556
95.000000,0.000000,32.438123,0.084000
95.000000,5.000000,32.438123,0.084111
95.000000,10.000000,32.438123,0.084222
95.000000,15.000000,32.438123,0.084333
95.000000,20.000000,32.438123,0.084444
95.000000,25.000000,32.438123,0.084556
95.000000,30.000000,32.438123,0.084667
95.000000,35.000000,32.438123,0.084778
95.000000,40.000000,32.438123,0.084889
95.000000,45.000000,32.438123,0.085000
95.000000,50.000000,32.438123,0.085444
95.000000,55.000000,32.438123,0.085889
95.000000,60.000000,32.438123,0.086333
95.000000,65.000000,32.438123,0.086778
95.000000,70.000000,32.438123,0.087222
95.000000,75.000000,32.438123,0.087667
95.000000,80.000000,32.438123,0.088111
95.000000,85.000000,32.438123,0.088556
95.000000,90.000000,32.438123,0.089000
95.000000,95.000000,32.438123,0.088222
95.000000,100.000000,32.438123,0.087444
95.000000,105.000000,32.438123,0.086667
95.000000,110.000000,32.438123,0.085889
95.000000,115.000000,32.438123,0.085111
95.000000,120.000000,32.438123,0.084333
95.000000,125.000000,32.438123,0.083556
95.000000,130.000000,32.438123,0.082778
95.000000,135.000000,32.438123,0.082000
95.000000,140.000000,32.438123,0.084000
95.000000,145.000000,32.438123,0.086000
95.000000,150.000000,32.438123,0.088000
95.000000,155.000000,32.438123,0.090000
95.000000,160.000000,32.438123,0.092000
95.000000,165.000000,32.438123,0.094000
95.000000,170.000000,32.438123,0.096000
95.000000,175.000000,32.438123,0.098000
95.000000,180.000000,32.438123,0.100000
95.000000,185.000000,32.438123,0.100333
95.000000,190.000000,32.438123,0.100667
95.000000,195.000000,32.438123,0.101000
95.000000,200.000000,32.438123,0.101333
95.000000,205.000000,32.438123,0.101667
95.000000,210.000000,32.438123,0.102000
95.000000,215.000000,32.438123,0.102333
95.000000,220.000000,32.438123,0.102667
95.000000,225.000000,32.438123,0.103000
95.000000,230.000000,32.438123,0.103000
95.000000,235.000000,32.438123,0.103000
95.000000,240.000000,32.438123,0.103000
95.000000,245.000000,32.438123,0.103000
95.000000,250.000000,32.438123,0.103000
95.000000,255.000000,32.438123,0.103000
95.000000,260.000000,32.438123,0.103000
95.000000,265.000000,32.438123,0.103000
95.000000,270.000000,32.438123,0.103000
95.000000,275.000000,32.438123,0.103222
95.000000,280.000000,32.438123,0.103444
95.000000,285.000000,32.438123,0.103667
95.000000,290.000000,32.438123,0.103889
95.000000,295.000000,32.438123,0.104111
95.000000,300.000000,32.438123,0.104333
95.000000,305.000000,32.438123,0.104556
95.000000,310.000000,32.438123,0.104778
95.000000,315.000000,32.438123,0.105000
95.000000,320.000000,32.438123,0.102667
95.000000,325.000000,32.438123,0.100333
95.000000,330.000000,32.438123,0.098000
95.000000,335.000000,32.438123,0.095667
95.000000,340.000000,32.438123,0.093333
95.000000,345.000000,32.438123,0.091000
95.000000,350.000000,32.438123,0.088667
95.000000,355.000000,32.438123,0.086333
90.000000,0.000000,32.794843,0.111000
90.000000,5.000000,32.794843,0.110444
90.000000,10.000000,32.794843,0.109889
90.000000,15.000000,32.794843,0.109333
90.000000,20.000000,32.794843,0.108778
90.000000,25.000000,32.794843,0.108222
90.000000,30.000000,32.794843,0.107667
90.000000,35.000000,32.794843,0.107111
90.000000,40.000000,32.794843,0.106556
90.000000,45.000000,32.794843,0.106000
90.000000,50.000000,32.794843,0.106111
90.000000,55.000000,32.794843,0.106222
90.000000,60.000000,32.794843,0.106333
90.000000,65.000000,32.794843,0.106444
90.000000,70.000000,32.794843,0.106556
90.000000,75.000000,32.794843,0.106667
90.000000,80.000000,32.794843,0.106778
90.000000,85.000000,32.794843,0.106889
90.000000,90.000000,32.794843,0.107000
90.000000,95.000000,32.794843,0.107778
90.000000,100.000000,32.794843,0.108556
90.000000,105.000000,32.794843,0.109333
90.000000,110.000000,32.794843,0.110111
90.000000,115.000000,32.794843,0.110889
90.000000,120.000000,32.794843,0.111667
90.000000,125.000000,32.794843,0.112444
90.000000,130.000000,32.794843,0.113222
90.000000,135.000000,32.794843,0.114000
90.000000,140.000000,32.794843,0.114111
90.000000,145.000000,32.794843,0.114222
90.000000,150.000000,32.794843,0.114333
90.000000,155.000000,32.794843,0.114444
90.000000,160.000000,32.794843,0.114556
90.000000,165.000000,32.794843,0.114667
90.000000,170.000000,32.794843,0.114778
90.000000,175.000000,32.794843,0.114889
90.000000,180.000000,32.794843,0.115000
90.000000,185.000000,32.794843,0.115889
90.000000,190.000000,32.794843,0.116778
90.000000,195.000000,32.794843,0.117667
90.000000,200.000000,32.794843,0.118556
90.000000,205.000000,32.794843,0.119444
90.000000,210.000000,32.794843,0.120333
90.000000,215.000000,32.794843,0.121222
90.000000,220.000000,32.794843,0.122111
90.000000,225.000000,32.794843,0.123000
90.000000,230.000000,32.794843,0.122667
90.000000,235.000000,32.794843,0.122333
90.000000,240.000000,32.794843,0.122000
90.000000,245.000000,32.794843,0.121667
90.000000,250.000000,32.794843,0.121333
90.000000,255.000000,32.794843,0.121000
90.000000,260.000000,32.794843,0.120667
90.000000,265.000000,32.794843,0.120333
90.000000,270.000000,32.794843,0.120000
90.000000,275.000000,32.794843,0.120333
90.000000,280.000000,32.794843,0.120667
90.000000,285.000000,32.794843,0.121000
90.000000,290.000000,32.794843,0.121333
90.000000,295.000000,32.794843,0.121667
90.000000,300.000000,32.794843,0.122000
90.000000,305.000000,32.794843,0.122333
90.000000,310.000000,32.794843,0.122667
90.000000,315.000000,32.794843,0.123000
90.000000,320.000000,32.794843,0.121667
90.000000,325.000000,32.794843,0.120333
90.000000,330.000000,32.794843,0.119000
90.000000,335.000000,32.794843,0.117667
90.000000,340.000000,32.794843,0.116333
90.000000,345.000000,32.794843,0.115000
90.000000,350.000000,32.794843,0.113667
90.000000,355.000000,32.794843,0.112333
85.000000,0.000000,31.256736,0.128000
85.000000,5.000000,31.256736,0.127444
85.000000,10.000000,31.256736,0.126889
85.000000,15.000000,31.256736,0.126333
85.000000,20.000000,31.256736,0.125778
85.000000,25.000000,31.256736,0.125222
85.000000,30.000000,31.256736,0.124667
85.000000,35.000000,31.256736,0.124111
85.000000,40.000000,31.256736,0.123556
85.000000,45.000000,31.256736,0.123000
85.000000,50.000000,31.256736,0.123667
85.000000,55.000000,31.256736,0.124333
85.000000,60.000000,31.256736,0.125000
85.000000,65.000000,31.256736,0.125667
85.000000,70.000000,31.256736,0.126333
85.000000,75.000000,31.256736,0.127000
85.000000,80.000000,31.256736,0.127667
85.000000,85.000000,31.256736,0.128333
85.000000,90.000000,31.256736,0.129000
85.000000,95.000000,31.256736,0.128222
85.000000,100.000000,31.256736,0.127444
85.000000,105.000000,31.256736,0.126667
85.000000,110.000000,31.256736,0.125889
85.000000,115.000000,31.256736,0.125111
85.000000,120.000000,31.256736,0.124333
85.000000,125.000000,31.256736,0.123556
85.000000,130.000000,31.256736,0.122778
